id,URL,Created Date,Likes,Comments,Shares,Description,Link,Group Name,
475100886335230_633485843830066,https://www.facebook.com/groups/475100886335230/permalink/633485843830066/,8/4/2019 2:38:48 PM,5,5,0,THIS IS BIG...REPOSTING too many missed it. For a strong future our first priority should get left-wing socialist indoctrinating our students to be Marxist,https://m.youtube.com/watch?v=LQ8Nr3_2724&feature=youtu.be,#Walkaway Blue States,
475100886335230_633533720491945,https://www.facebook.com/groups/475100886335230/permalink/633533720491945/,8/4/2019 4:57:58 PM,6,0,0,I truly believe DEEP STATE orchestrates these shootings with pawns they indoctrinated. Just like in LasVegas there were several Shooters from Mandalay Bay and other locations...i truly believe there are no coincidences...these ARE ALWAYS TIMED TO DIVERT ATTN from poor PR press for Democrats like the Epstein pedophile case building momentum  and the Horowitz report coming out  and focus on DEM CITY FAILURES.,https://www.intellihub.com/walmart-shooting-witnesses-saw-three-to-four-armed-men-running-in-dressed-in-all-black-shooting/,#Walkaway Blue States,
475100886335230_631769370668380,https://www.facebook.com/groups/475100886335230/permalink/631769370668380/,8/1/2019 5:35:26 PM,14,3,0,,http://talkingpointsmemo.com/dc/gingrich-calls-for-federal-ban-on-shariah-law-in-us?m=1,#Walkaway Blue States,
475100886335230_633080957203888,https://www.facebook.com/groups/475100886335230/permalink/633080957203888/,8/3/2019 11:14:28 PM,0,1,0,Only fools could not predict the outcome of welcoming the transgendered into competitive sports. I really didn't care at first. "To each his own " they say. Right? Wrong! I was caught off guard for what unfolded. The liberal corporate complex  that now dictates what is socially normal  knew exactly what they were doing. It was most definitely intentional. The x-gendered today  the cyborg tomorrow. The liberal strategy is a persistent progression of layering. What is not acceptable today  through incessant social changes over time (layering)  will be acceptable then... steadily taking the USA further and further away from its founding principles  traditions  and values.,https://www.lifesitenews.com/news/transgender-athletes-have-intolerable-advantage-over-real-women-new-study-affirms?utm_source=LifeSiteNews.com&utm_campaign=6dcd9673fd-Daily%2520Headlines%2520-%2520Canada_COPY_562&utm_medium=email&utm_term=0_12387f0e3e-6dcd9673fd-400674133,#Walkaway Blue States,
475100886335230_633319003846750,https://www.facebook.com/groups/475100886335230/permalink/633319003846750/,8/4/2019 8:21:54 AM,2,0,0,Agree another FALSE FLAG STING TO CONTROL NARRATIVE & BUILD CONSESUS? CIA grooms victims with MK Ultra mind control to carry out shootings to build reason to take our guns to control us.,https://www.history.com/mkultra-operation-midnight-climax-cia-lsd-experiments,#Walkaway Blue States,
475100886335230_633062017205782,https://www.facebook.com/groups/475100886335230/permalink/633062017205782/,8/3/2019 10:27:50 PM,2,3,0,,https://californiaglobe.com/section-2/convicted-california-terrorist-to-go-free/,#Walkaway Blue States,
475100886335230_632411793937471,https://www.facebook.com/groups/475100886335230/permalink/632411793937471/,8/2/2019 7:37:01 PM,6,0,0,BOMBSHELL!!! PROOF MICHELE IS MICHAEL and she paid to have  another woman impregnated with their BIOLOGICAL FATHER WHO IS NOT OBAMA!!! It is time America knows the truth!!,https://obamawatcher.com/2019/07/sasha-and-malia-obamas-biological-father-suing-michelle-for-40-million/,#Walkaway Blue States,
475100886335230_628848487627135,https://www.facebook.com/groups/475100886335230/permalink/628848487627135/,7/27/2019 7:37:23 PM,2,2,0,MY MOST IMPORTANT POST OF THE YEAR!! PLEASE WATCH THIS VIDEO. We are on the verge of the biggest wealth transfer  AND YOU NEED TO BE PREPARED & POSITIONED because worldwide debt WILL DEVALUE DOLLAR AS CREDIT LOANS DEFAULT and stock market collapses. Already many countries are avoiding trading the dollar. TRUMP KNOWS WE NEED A GLOBAL CURRENCY RESET  and wants to end the FEDERAL RESERVE THAT HAS CONTROLLED ECONOMIES  WARS & SCAMMED US TAXING FREE MONEY THEY PRINT WITH NOTHING TO BACK IT. It is a PONZI SCHEME  TRUMP WILL END but only with a Senate and House that will support him.  PRES ANDREW JACKSON hangs in the Oval Office as inspiration for TRUMP to find the courage  to do what Lincoln tried to do and JFK Kennedy tried to do... but they got assassinated. He wants to end the  corrupt banking cartel Federal Reserve and bring banking  power & accountability back to American citizens. HISTORICAL FACT: ALL FIAT CURRENCIES HAVE GONE TO ZERO  & NEVER LAST BEYOND 45YRS. American economy was stable and thrived before the Federal Reserve was put into place in 1913. The Federal Reserve is independent and refuses to be audited  our government has no control over it other than to end it. Americans need to understand this and vote in candidates that will support President Trump in this courageous move.  TO LEARN MORE SEARCH on YOUTUBE...MIKE MALONEY  "Hidden secrets of money" with eight episodes. Share this with as many friends and loved ones as you can. THANK YOU... it is a pivotal time for America and its future.,https://www.youtube.com/attribution_link?a=YHaCHAUh37w&u=%2Fwatch%3Fv%3DiFDe5kUUyT0%26feature%3Dshare,#Walkaway Blue States,
475100886335230_629979104180740,https://www.facebook.com/groups/475100886335230/permalink/629979104180740/,7/29/2019 3:37:08 PM,0,0,0,I know this article was published two years ago - June 2017  but it's not only STILL relevant; it's even MORE relevant. So....No  I'm not "lovin' it " and if I ever got my fries in that container  I'd say "No thanks. I'll take my money back instead." Sorry; not a supporter! Why? I've nothing against any religion  culture  sexual identity  or ethnicity... UNLESS it attempts to force-feed my kids and grandkids  my school's kids  my community's kids  or any other gullible folks who've not yet developed a healthy  strong  and secure foundation of personal identity.   Next thing you know  McDonalds will be promoting all manner of alleged "oppressed groups  religions  etc. in corporate and not-so-subtle attempts to push their socialist agenda... and thereby debunk  defame  and destroy America's foundational principles  values  and traditions.  Having said this  I fully understand that the originators of this "promotion" would certainly not want us to know how important it is for the socialist movement to "RESIST" American principles of individual freedom and independence. This is why we patriots will be ready when the McDonald's frontline clerk retorts  "It's just a french fries cup."   Indeed  that is what they would have us believe. But we are onto their schemes and know better...because we are seeing beneath and beyond the "harmlessness" of their agenda-laden promotional tools. We know the proceeds of that innocent-looking  rainbowed cup are rapidly filling the coffers of America's #1 domestic enemy and directly injecting noted socialism into the minds of our nation's "vulnerables" in order to diametrically change the very heart  mind  and direction of this  our beloved nation.  This is just ONE of the multi-thousands of supposedly benign products and strategies used by the Left to effectuate social re-engineering and proliferate socialism's popularity.,https://www.lifesitenews.com/news/disgusting-mcdonalds-introduces-gay-pride-fries-christians-call-for-boycott?fbclid=IwAR2cW17PCcbQVWw1by58w6ew7npfLYEgK4YINvATuXmLeSlhpw1XiXHDKnw,#Walkaway Blue States,
475100886335230_629332074245443,https://www.facebook.com/groups/475100886335230/permalink/629332074245443/,7/28/2019 1:54:20 PM,3,0,0,https://www.facebook.com/100026040861620/posts/336992557178770/,http://intelligentuspolitics.com/87-percent-of-illegal-immigrants-are-on-welfare/,#Walkaway Blue States,
475100886335230_626977734480877,https://www.facebook.com/groups/475100886335230/permalink/626977734480877/,7/24/2019 3:55:49 PM,0,1,0,,https://allthatsinteresting.com/no-zero-policy-teacher-fired?utm_campaign=fbpdfactsgallery&utm_source=facebook&utm_medium=social,#Walkaway Blue States,
475100886335230_628346527677331,https://www.facebook.com/groups/475100886335230/permalink/628346527677331/,7/26/2019 10:48:21 PM,0,0,0,Imam Tawhidi Writes: ''She was told to get rid of him. He knows too much. She wouldn’t make such a move without the green light. Or  she’s preparing for an upcoming matter to then say: We’ve split and I have no idea nor responsibility. If it’s a genuine and legit split  then we’re about to have a new best friend. Someone tell him that if she’s threatened him  Email me: office@tawhidi.com'',https://www.dailymail.co.uk/news/article-7287273/Ilhan-Omar-SPLITS-husband-father-three-children.html,#Walkaway Blue States,
475100886335230_628257124352938,https://www.facebook.com/groups/475100886335230/permalink/628257124352938/,7/26/2019 6:56:19 PM,1,0,0,,https://thepatriotchronicles.com/news-for-you/rep-omar-blows-up-at-simple-question/,#Walkaway Blue States,
475100886335230_628252001020117,https://www.facebook.com/groups/475100886335230/permalink/628252001020117/,7/26/2019 6:39:38 PM,6,0,0,Thanks to hard working taxpayers  this ungrateful  hater of America was brought here and supported so she can smirk and laugh at the something as horrible as 911 and publicity say America is a terrible place  amongst other vile messages.  Because President Trump  along with millions of Americans  is sick and tired of this loud mouthed *%#!% bashing our country  he made the suggestion that she go back to where she came from (her roots) and fix the problems THERE  then come back and show us how it’s done. I support his statement to her and I am actually amazed that he stayed so composed and polite with his suggestion after her constant ballsy and disrespectful attacks on our country. Of course  consistent with the manipulative  unappreciative character of this woman whose background and real name and identity is in question  she is further being investigated for tax fraud  marriage fraud and other crimes  (she apparently took on the name of Ilhan Omar)  continually attacks our president and our beautiful America  while admitting that she supports Sharia Law and female genital mutilation on little girls (illegal in the United States) and has the audacity to say that President Trump is a racist for no other reason than making the suggestion that she fixes her country and show us how it’s done before she continues her potty mouth against America. Believe me  if this woman was from Sweden and behaved in such a disgusting manner  he would have said the same thing! This isn’t about race but she makes everything about race so she can play the victim who seemingly cannot go a single day without playing the victim to racism. I agree with Rand Paul. She needs to go back to her roots and see what Somalia is all about. Maybe then she would wipe the smirk off her face and treat her host country with some respect. And she needs to put a halt to her disgusting anti-Semitism! Who does she think she is? It’s sickening that we have to address this woman as a congresswoman. Never in my lifetime would I ever have expected someone so hate filled to be representing our country.,https://summit.news/2019/07/26/rand-paul-maybe-if-ilhan-omar-visited-somalia-she-would-appreciate-america-more/,#Walkaway Blue States,
475100886335230_628107967701187,https://www.facebook.com/groups/475100886335230/permalink/628107967701187/,7/26/2019 12:22:52 PM,1,0,0,TRUMP WANTS TO DO A Global CURRENCY RESET & TAKE POWER AWAY FROM THE CORRUPT BANKING CARTEL &  END FED RESERVE which has been scamming Americans for decades. Dollar as FIAT CURRENCY NOT backed by has lost all its value with all the printing we have done and all the global debt that has been incurred and could never pay back. It is a fact that ALL FIAT CURRENCY GO TO ZERO and end after 30 to 45 years. The DOLLAR IS NEXT.,https://www.americanbanker.com/opinion/what-andrew-jackson-could-tell-us-about-trumps-banking-policy,#Walkaway Blue States,
475100886335230_627823561062961,https://www.facebook.com/groups/475100886335230/permalink/627823561062961/,7/26/2019 1:50:35 AM,23,1,0,WAKE UP AMERICA!!! SINCE 1992  183 Nations signed off on Agenda 21 which is how globalists want to get rid of private property reduce the population  have a one-world religion and government  and relocate population to dense urban areas where we have a smaller footprint to impact the environment. READ ABOUT IT HEAR.. Trump can only do so much he needs our help!!,https://themarshallreport.wordpress.com/2016/06/27/are-you-ready-to-leave-the-u-n-and-their-agenda/,#Walkaway Blue States,
475100886335230_627601254418525,https://www.facebook.com/groups/475100886335230/permalink/627601254418525/,7/25/2019 4:14:47 PM,15,0,0,LISTEN TO THIS EXCHANGE IT MAKES MY BLOOD BOIL!! In 2013-2014 when there was a lot of children coming over because of Obama's asinine executive order... Democrats gave him three times the amount of money that they're giving to Trump which is a greater crisis! They restricted how the money could be spent and they said it could not be spent on any beds!!!,https://m.youtube.com/watch?v=Eklokf1TF-M&feature=youtu.be,#Walkaway Blue States,
475100886335230_626979321147385,https://www.facebook.com/groups/475100886335230/permalink/626979321147385/,7/24/2019 3:57:40 PM,23,4,0,I respect Chris Wallace's opinion especially since he's been pretty tough on Trump,https://www.foxnews.com/media/chris-wallace-robert-mueller-hearing-disaster-for-democrats,#Walkaway Blue States,
475100886335230_627376751107642,https://www.facebook.com/groups/475100886335230/permalink/627376751107642/,7/25/2019 8:23:53 AM,5,0,0,Epstein another engineer says Google can change as many as 15 million votes towards Dem POTUS without a paper trail. CALL YOUR DC REP & SHARE YOUR CONCERNS ABOUT TECH BIAS. With 5G coming and monitoring everyone they will have a lot of influence and Leverage ,https://www.youtube.com/watch?v=ricI5t66cj8&feature=share,#Walkaway Blue States,
475100886335230_626991461146171,https://www.facebook.com/groups/475100886335230/permalink/626991461146171/,7/24/2019 4:30:43 PM,0,3,0,SAD  BUT 1ST OF MANY SUICIDES & DEATHS AS ALL THE SHAMEFUL EVIDENCE and people that know too much comes out!  BREAKING: Top FBI agent Salvatore Cincinelli  who investigated the finances of the Clinton Foundation  has reportedly committed suicide on a crowded nite-club dance floor  Austin Police were instructed by the FBI to “not release any details of the death to the media”,http://www.freerepublic.com/focus/news/3766238/posts?page=2,#Walkaway Blue States,
475100886335230_626423401202977,https://www.facebook.com/groups/475100886335230/permalink/626423401202977/,7/23/2019 6:37:43 PM,3,10,0,THIS IS LYING PROPAGANDA to tarnish TRUMP!!! ANTIFA is the number one DOMESTIC TERRORIST!! I don't trust Wray to clean house of the FBI he is always been biased against Trump. FEEDBACK???,https://www.nationalreview.com/news/fbi-director-white-supremacist-violence-accounts-for-majority-of-domestic-terrorism-arrests-since-last-october/,#Walkaway Blue States,
475100886335230_626977904480860,https://www.facebook.com/groups/475100886335230/permalink/626977904480860/,7/24/2019 3:56:13 PM,10,1,0,,https://www.dailymail.co.uk/news/article-7281475/GTFO-Don-Jr-explodes-Mueller-says-no-idea-Fusion-GPS-is.html,#Walkaway Blue States,
475100886335230_627019837810000,https://www.facebook.com/groups/475100886335230/permalink/627019837810000/,7/24/2019 5:48:06 PM,0,0,0,,https://townhall.com/columnists/walterewilliams/2019/07/24/whats-most-important-n2550419?utm_source=thdaily&utm_medium=email&utm_campaign=nl&newsletterad=07%2F24%2F2019&bcid=793ff64a8972d7f193128b5a1abcf876&recip=21587459,#Walkaway Blue States,
475100886335230_626985251146792,https://www.facebook.com/groups/475100886335230/permalink/626985251146792/,7/24/2019 4:13:40 PM,2,6,0,BREAKING: Top FBI agent Salvatore Cincinelli  who investigated the finances of the Clinton Foundation  has reportedly committed suicide on a crowded nite-club dance floor  Austin Police were instructed by the FBI to “not release any details of the death to the media”  [http://thewashingtonpundit.com/2019/07/24/top-fbi-agent-investigated-clinton-foundation-commits-public-suicide-at-dance-club/](http://thewashingtonpundit.com/2019/07/24/top-fbi-agent-investigated-clinton-foundation-commits-public-suicide-at-dance-club/),http://thewashingtonpundit.com/2019/07/24/top-fbi-agent-investigated-clinton-foundation-commits-public-suicide-at-dance-club/,#Walkaway Blue States,
475100886335230_626979211147396,https://www.facebook.com/groups/475100886335230/permalink/626979211147396/,7/24/2019 3:57:22 PM,2,1,0,Our country should be more fearful of white men. Why didn't the Democrats call her out on that she's the racist!!,https://twitchy.com/sarahd-313035/2019/07/24/media-firefighters-somehow-missed-ilhan-omar-saying-our-country-should-be-more-fearful-of-white-men-video/,#Walkaway Blue States,
475100886335230_626978994480751,https://www.facebook.com/groups/475100886335230/permalink/626978994480751/,7/24/2019 3:57:00 PM,15,0,0,WOW THIS IS EXPLODING ON DEMS... the truth will be coming out how the Dems were the real Russian collusion,https://www.washingtonexaminer.com/fusion-gps-paid-journalists-court-papers-confirm,#Walkaway Blue States,
475100886335230_626931884485462,https://www.facebook.com/groups/475100886335230/permalink/626931884485462/,7/24/2019 2:10:55 PM,8,1,0,GPS IS CENTRAL PLAYER AND MUELLER did not know anything about it... we didn't get our money's worth because they only look at half the story everything was 22 DNC collusion with Russia... he didn't even look there.,https://www.dailymail.co.uk/news/article-7281475/GTFO-Don-Jr-explodes-Mueller-says-no-idea-Fusion-GPS-is.html,#Walkaway Blue States,
475100886335230_626574061187911,https://www.facebook.com/groups/475100886335230/permalink/626574061187911/,7/24/2019 1:01:57 AM,1,2,0,Then all I can say is  "This poor  poor man has been deprived of exposure to brilliance." Wasn't he MLK's friend? What the hell happened to him between then and now? Surely  I'm not the only one noticing that he's WAY past his political usefulness.,https://www.cnsnews.com/news/article/susan-jones/rep-cummings-squad-these-are-some-most-brilliant-young-people-i-have-met#utm_source=facebook&utm_medium=cns&utm_campaign=a-CummingsCallsSquadMostBrilliantPeople,#Walkaway Blue States,
475100886335230_626205121224805,https://www.facebook.com/groups/475100886335230/permalink/626205121224805/,7/23/2019 9:52:58 AM,12,2,0,TRUMP #2...BRITAIN VERSION,https://www.bbc.com/news/uk-politics-49084605,#Walkaway Blue States,
475100886335230_625891564589494,https://www.facebook.com/groups/475100886335230/permalink/625891564589494/,7/22/2019 9:51:54 PM,5,3,0,Pregnant woman back tracks what happened...guy in line was CUBAN STRAIGHT DEM VOTER AND ANTI TRUMP HATER!!! But mainstream media will not correct the record.,https://atlantablackstar.com/2019/07/22/watch-pregnant-georgia-rep-confronts-white-man-who-called-her-lazy-cursed-at-her-for-having-too-many-items-in-express-lane/,#Walkaway Blue States,
475100886335230_625663987945585,https://www.facebook.com/groups/475100886335230/permalink/625663987945585/,7/22/2019 1:04:46 PM,2,2,0,HOW MANY HEAR HAVE DUG DEEP ON 9/11? OVERWHELMING scientific proof 2 TOWERS & BLDG 7 WERE IMPLODED. I believe Trump  a fine builder of skyscrapers realized it too and looked deeper into it  and saw just how dark  the Deep state of our government is.,https://thefreethoughtproject.com/physics-report-911-controlled-demolition/?fbclid=IwAR0LLEZFw-1DY-ZKHNvosQgXxD_S8GZLjpsG7MHIGMprRW1SWEYtTV0fpJA,#Walkaway Blue States,
475100886335230_625806877931296,https://www.facebook.com/groups/475100886335230/permalink/625806877931296/,7/22/2019 6:41:50 PM,3,0,0,This is a must read for yourself. (Sorry I had way to many Wait WHAT? moments to pick just one. BRIBES LIES & DECEPTION.  Can you spell E X P O S E D ?)  07/22/19  “Submitting a false and misleading document to a foreign sovereign and its courts for an extradition decision is not only unethical but also flouts the comity of trust necessary for that process where judicial systems rely only on documents to make that decision ” Firtash’s American legal team wrote in a statement to me. “DOJ’s refusal to rescind the document after being specifically told it is false and misleading is an egregious violation of U.S. and international law.” ,https://thehill.com/opinion/white-house/454185-how-mueller-deputy-andrew-weissmanns-offer-to-an-oligarch-could-boomerang,#Walkaway Blue States,
475100886335230_625595834619067,https://www.facebook.com/groups/475100886335230/permalink/625595834619067/,7/22/2019 10:57:40 AM,2,1,0,The day after the 2016 election ( NOT CARRIED BY THE MSM) Ellen Ratner: By the way  as an fyi  I met with Wikileaks. I spent three hours with Julian Assange on Saturday at the Ecuadorian Embassy in London. Well  I did. One thing he did say was the leaks were not from  they were not from the Russians  they were an internal source from the Hillary Campaign. From somebody who knew Hillary  an enemy. He does not think they’re from Russians. And he says Russia should not get credit for something Wikileaks should have gotten credit for. ,https://www.thegatewaypundit.com/2019/07/must-see-video-reporter-ellen-ratner-discusses-her-3-hour-meeting-with-julian-assange-was-outed-last-week-as-ed-butowskys-source-in-seth-rich-case/,#Walkaway Blue States,
475100886335230_625663661278951,https://www.facebook.com/groups/475100886335230/permalink/625663661278951/,7/22/2019 1:04:09 PM,1,0,0,Short video to see 10 questions that raised serious doubts and need answers. ,https://youtu.be/Cnht6NCDtJI,#Walkaway Blue States,
475100886335230_625622661283051,https://www.facebook.com/groups/475100886335230/permalink/625622661283051/,7/22/2019 11:54:29 AM,0,0,0,Look how Looney social justice Warriors are brainwashing our kids with this really sick stuff that suggests America is not great but communism is. They are dressed like communist student clones and called comrades! They are teaching to fear and hate white people!,https://youtu.be/hDKGYeZ9AhY,#Walkaway Blue States,
475100886335230_625622064616444,https://www.facebook.com/groups/475100886335230/permalink/625622064616444/,7/22/2019 11:53:33 AM,0,0,0,SCAREY  BUT YOUTUBE SHOW IS TEACHING WHITE PRIVILEDGE  RACISM  GENDER CONFUSION & all the other toxic ideology of the left . THIS IS WAR  we need to speak up to Congress. Of course Google will not take this down  but they will take the 10 commandments down  from PRAGER UNIV. ?,https://youtu.be/aI3voZCASp0,#Walkaway Blue States,
475100886335230_625089684669682,https://www.facebook.com/groups/475100886335230/permalink/625089684669682/,7/21/2019 2:30:49 PM,5,3,0,DEMS BARRING MISFUD TO BE BROUGHT UP at Mueller HEARING...TRYING TO HIDE THIS: Maltese Prof Joseph Mifsud who tried to SET UP Papadopoulos in a STING operation failed when George Papadopoulos did not take the bait. No surprise MISFUD missing and no one can find him to testify. Obviously Mueller and the FBI have a lot to hide. Possibly Joseph Misfud is dead man walking because deep State doesn't want him to testify and get caught in the LIE.,https://beta.washingtonpost.com/politics/the-enigma-of-the-entire-mueller-probe-focus-on-origins-of-russian-investigation-puts-spotlight-on-maltese-professor/2019/06/30/b374fe8c-8185-11e9-bce7-40b4105f7ca0_story.html?outputType=amp,#Walkaway Blue States,
475100886335230_625119971333320,https://www.facebook.com/groups/475100886335230/permalink/625119971333320/,7/21/2019 3:48:33 PM,1,0,0,MUST LISTEN!! SHOCKING FACTS ABOUT HOW MANY COUNTRIES UNVOLVED IN TAKING TRUMP DOWN...DEAD MEN WALKING PEOPLE WHO KNOW TOO MUCH!!,https://youtu.be/qf26R7E2lZg,#Walkaway Blue States,
475100886335230_624951281350189,https://www.facebook.com/groups/475100886335230/permalink/624951281350189/,7/21/2019 10:16:27 AM,7,0,0,Watch video Trump went well over time allotted to HEAR to EACH person from 27 different countries that faced religious persecution.  27 people from 16 countries surrounded the president at his desk Wednesday  many thanking him for what he and his administration are doing to promote and protect religious freedom.  "My parents are pastors " she said. "They're Christian pastors. They've been arrested – all my family – my father  my mother  my brother. They are free on bail  awaiting the trial and long sentences.",https://www.christianpost.com/news/trump-meets-27-survivors-of-persecution-in-oval-office-learns-about-their-plight.html,#Walkaway Blue States,
475100886335230_624347694743881,https://www.facebook.com/groups/475100886335230/permalink/624347694743881/,7/20/2019 1:51:33 PM,19,6,0,Love this... they only put them on when they were with Trump for a photo op. Left loons are gone crazy and they're going to be punished for it!!,https://www.huffpost.com/entry/san-antonio-police-donald-trump_n_57fea9a7e4b0e8c198a5dfb0?ncid=engmodushpmg00000003,#Walkaway Blue States,
475100886335230_624180601427257,https://www.facebook.com/groups/475100886335230/permalink/624180601427257/,7/20/2019 8:23:13 AM,4,0,0,HERE IS PROOF DEEP STATE HAS CONTROLLED MEDIA & ELECTIONS SINCE JFK ASSASSINATION. Rothschild has vested rights & controls AP news & feeds the parrots who verbatim repeat from the teleprompter feed that Feinstein controls as major shareholder. INVESTIGATIVE JOURNALISM is DEAD it ALL comes from the DEEP STATE cruise control 6 Mega Media corporations who bought out what used to be 88..,https://www.youtube.com/attribution_link?a=AEF0K0ZkB60&u=%2Fwatch%3Fv%3DrSfPVbNxpdk%26feature%3Dshare,#Walkaway Blue States,
475100886335230_623742604804390,https://www.facebook.com/groups/475100886335230/permalink/623742604804390/,7/19/2019 2:07:24 PM,0,0,0,I've watched most every Q video (each at least once) since their genesis... with skepticism and critical response... due to what I perceived as over-theorizing or "stretching" the truth.   With the recent release of this particular Q video  however  I find that my overall view has swung over the fence that separates credibility and incredibility (reality from fiction). Why? Because history has unfolded and appears to be unfolding as Q is predicting  with exception to his "We Are the Plan" video that ended with the declaration "We have won..." (We have NOT  by any means  yet won).  I strongly recommend watching this in its entirety  but for those who've been following Q and are already familiar with his dynamic conspiracy-theory videos  you may want to start your viewing at the 6:30 mark.  (Thought this would be a nice first post after getting out of FB jail this morning... after all  'tis my birthday.),https://www.youtube.com/watch?v=NM56-Cz8Mp8,#Walkaway Blue States,
475100886335230_622166511628666,https://www.facebook.com/groups/475100886335230/permalink/622166511628666/,7/17/2019 12:01:07 AM,0,0,0,The truth always arrives late  but it confounds all preceding lies... as with the case of Ilhan Omar.  Excerpt from article:   Dov Hikind  a former Democratic New York State Assemblyman  shares the VFW’s view that Omar has “a real problem with this country” and what it stands for. “She’s going to continue to do things and say things that cross the line ” Hikind said. “I’m concerned as someone who has been a Democrat all of my life and a member of the New York State Legislature. … I’m embarrassed and shocked by the way the Democratic Party is behaving with all of this.”,https://www.algemeiner.com/2019/04/29/ilhan-omars-allies-are-silent-following-black-hawk-down-controversy/?fbclid=IwAR00e8z1rl86PFbWhjGRnjoNCOMY71kTKyefZg_aVXkrgaNKMrN_RIepcjw,#Walkaway Blue States,
475100886335230_622109761634341,https://www.facebook.com/groups/475100886335230/permalink/622109761634341/,7/16/2019 9:21:32 PM,1,0,0,,https://www.eventbrite.com/e/grassroots-training-with-scott-presler-tickets-64144881066?fbclid=IwAR2fQoZJ3Skqb3XPHoGqdUOrtna39KvdAJjjA0xNFX5DApy75ubRMX3_h7Y,#Walkaway Blue States,
475100886335230_620754348436549,https://www.facebook.com/groups/475100886335230/permalink/620754348436549/,7/14/2019 3:30:05 PM,7,1,0,,https://denver.cbslocal.com/2019/07/09/suspected-child-sex-offenders-arrested-aurora/,#Walkaway Blue States,
475100886335230_621311818380802,https://www.facebook.com/groups/475100886335230/permalink/621311818380802/,7/15/2019 2:00:57 PM,2,1,0,It takes a predator higher up on the food chain to keep lower-life predators under control. Hence  nature's way of ecological and political balance and sustainability.,https://globalnews.ca/news/5458702/kamala-harris-donald-trump-predator/amp/?fbclid=IwAR2chtbIVxgS20Ph43D7WYAS9yTezonIfNZpXaNZpy_qSdrpotC76u6dnws,#Walkaway Blue States,
475100886335230_620756028436381,https://www.facebook.com/groups/475100886335230/permalink/620756028436381/,7/14/2019 3:32:24 PM,1,5,0,,https://gellerreport.com/2019/07/portland-left-bas-skulls-conservatives.html/,#Walkaway Blue States,
475100886335230_621299711715346,https://www.facebook.com/groups/475100886335230/permalink/621299711715346/,7/15/2019 1:30:15 PM,5,0,0,Due to the current crisis at the border caused by the Dems' "invitations and enticements" toward people not only in continents south of us  but all over the world  with "open" borders and sanctuary cities and states  luring illegal immigrants to storm into the U.S. at will and completely overwhelm our border patrol systems  THIS (the ending of asylum requests) is a wise decision by the Trump administration and a temporary solution  at least until we can restore some semblance of order and quash this liberal-led scheme to wreak havoc in continuing efforts to sabotage this President's agenda and success.   To add insult to injury  time and time again... not only do they instigate such problems on massive scales  but then they block the Trump administration's efforts to intervene and mitigate them. This politically partisan "civil war" of Red and Blue must end before it leads to a repeat of the horrors of our past.   The time to stop this obstructionist insanity and do what is right for America and Americans - to restore order and domestic peace - is well PAST DUE. We the People must demand an end to it... even if it means the temporary and "as needed" implementation of acts of police or military force to do so.,https://www.msn.com/en-us/news/us/trump-immigration-change-would-all-but-end-asylum-requests-for-central-american-migrants/ar-AAEmjMz?ocid=spartanntp,#Walkaway Blue States,
475100886335230_620756248436359,https://www.facebook.com/groups/475100886335230/permalink/620756248436359/,7/14/2019 3:32:44 PM,1,3,0,,http://www.thepolitics.online/2019/06/palestinian-muslims-burn-jewish-lands.html,#Walkaway Blue States,
475100886335230_620755355103115,https://www.facebook.com/groups/475100886335230/permalink/620755355103115/,7/14/2019 3:31:32 PM,3,1,0,,https://www.youtube.com/watch?v=-4VyEhUaIys,#Walkaway Blue States,
475100886335230_620754971769820,https://www.facebook.com/groups/475100886335230/permalink/620754971769820/,7/14/2019 3:30:58 PM,2,1,0,,https://lauraloomer.us/2019/07/14/antifa-terrorist-attacks-ice-detention-facility-with-bombs-and-rifle-leaves-manifesto-behind/#.XStnTuJWwIE.facebook,#Walkaway Blue States,
475100886335230_620754605103190,https://www.facebook.com/groups/475100886335230/permalink/620754605103190/,7/14/2019 3:30:28 PM,16,2,0,,https://cairnsnews.org/2015/10/04/christian-countries-now-deporting-violent-muslims/,#Walkaway Blue States,
475100886335230_620704198441564,https://www.facebook.com/groups/475100886335230/permalink/620704198441564/,7/14/2019 1:18:08 PM,4,1,0,,https://m.youtube.com/watch?feature=share&v=nPVyLlpJuXs,#Walkaway Blue States,
475100886335230_620232291822088,https://www.facebook.com/groups/475100886335230/permalink/620232291822088/,7/13/2019 8:00:50 PM,2,2,0,It's happening  folks!!! What we've been anticipating ever since the "socialist resistance front" began in Obama's first term. So sit back  relax  pour yourselves a drink  and watch the culmination of over ten years of socialist evolution in America... the "eating of their own." This "Socialist Experiment" the Democrats have embraced seems to be backfiring on them.  Cheers!!!,https://www.msn.com/en-us/news/politics/house-democrats-racially-charged-infighting-escalates/ar-AAEhJzy?ocid=spartandhp,#Walkaway Blue States,
475100886335230_620679211777396,https://www.facebook.com/groups/475100886335230/permalink/620679211777396/,7/14/2019 12:23:36 PM,0,2,0,THE TRUTH WE ALREADY KNOW,https://www.wsj.com/articles/can-ilhan-omar-overcome-her-prejudice-11562970265,#Walkaway Blue States,
