id,URL,Created Date,Likes,Comments,Shares,Description,Group Name,
475100886335230_482062962305689,https://www.facebook.com/groups/475100886335230/permalink/482062962305689/,11/15/2018 2:11:06 PM,1,0,0,I have a lot to offer the readers of this site and I will do so in 3 articles that I'm working on. In the meantime  I just wish that anybody had told Trump (I happen to approve of) that when he claims the media is the enemy of the USA  he fails to say why - just total accusation! SO...he  you  me or someone needs to point of that  the media is the enemy because for two years they practiced making lies and scenarios to get citizens to dislike Trump (OUR PRESIDENT) and they know that if they (90% of media) continue it  back lies and accusations by progressive  liberal  deep state Democrats that eventually the citizenry will believe it and - it is working....just look how they got the Congress. Of course  McCain screwed the Country and the congress when he qent thumbs down on ridding us of Obamacare and now Flakey Flake is taking up where he left off. Back to the media  they have attempted to drive the country their way for years by abusing the  trust of the people and now they are close to turning us into a Socialist (Communist) State and all of them are going All OUT AT EVERY MINUTE TO DESTROY US.!! BTW  READ SOL ALYNSKI'S SIX STEPS TO TAKING OVER A COUNTRY FOR COMMUNISM....OBAMA GOT THE FIRST 5 AND LEFT ONLY GUN CONTROL FOR HILLARY TO FINISH US OFF.  PLEASE CUT/PASTE ANY OF MY WRITINGS AND GET THEM TO ALL OF YOUR CONTACTS!!  MORE TO FOLLOW! PS: I believe Hillary wrote her thesis on Sol Alynski?  Gordon Jewell,#Walkaway Blue States,
475100886335230_480858319092820,https://www.facebook.com/groups/475100886335230/permalink/480858319092820/,11/13/2018 7:32:59 AM,8,3,0,Does anyone else besides me think that the Democratic party had all these "found ballots" ready to go at least a few months ago?,#Walkaway Blue States,
475100886335230_481651752346810,https://www.facebook.com/groups/475100886335230/permalink/481651752346810/,11/14/2018 7:53:11 PM,0,0,0,,#Walkaway Blue States,
475100886335230_481493329029319,https://www.facebook.com/groups/475100886335230/permalink/481493329029319/,11/14/2018 12:31:49 PM,4,0,0,VOTER FRAUD Illegals buy $175 SS#  $50 Birth & HS Cert. RISE UP & TAKE OUR COUNTRY back!  FED Fingerprint Voter ID NOW,#Walkaway Blue States,
475100886335230_480873429091309,https://www.facebook.com/groups/475100886335230/permalink/480873429091309/,11/13/2018 8:07:28 AM,0,6,0,Can't get on to the page.,#Walkaway Blue States,
475100886335230_480475485797770,https://www.facebook.com/groups/475100886335230/permalink/480475485797770/,11/12/2018 12:41:30 PM,1,1,0,Getting Battle Fatigue supporting my President. DEMS start one crisis after another. W/ House control Expect flood of subpeonas!,#Walkaway Blue States,
475100886335230_480342485811070,https://www.facebook.com/groups/475100886335230/permalink/480342485811070/,11/12/2018 7:19:23 AM,1,0,0,https://www.facebook.com/groups/OFFICIALWalkAwayCampaignDiscussion/permalink/293087038023482/,#Walkaway Blue States,
475100886335230_479647605880558,https://www.facebook.com/groups/475100886335230/permalink/479647605880558/,11/10/2018 10:29:11 PM,4,4,0,Q-anon teased something BIG happening 11-11 tomorrow!! Thoughts what it could be?,#Walkaway Blue States,
475100886335230_479537975891521,https://www.facebook.com/groups/475100886335230/permalink/479537975891521/,11/10/2018 4:13:02 PM,1,6,0,https://www.facebook.com/photo.php?fbid=2490207507672424&set=gm.2049992128625371&type=3&eid=ARDjbyQIGByBJ4SWKu4Td8-moLjRaUaJeLdAIjULAGQ6aPLgDZSIyHBwQcUp_ewjyI_W0I3fCjbjvL1I&ifg=1,#Walkaway Blue States,
475100886335230_479511472560838,https://www.facebook.com/groups/475100886335230/permalink/479511472560838/,11/10/2018 2:38:56 PM,2,2,0,CALL CONGRESS PASS STRICT VOTER ID BEFORE CORRUPT DEMS CONTROL OF HOUSE IN JAN. PUBLIC PRESSURE THERE TO FORCE PASSAGE OF BILL,#Walkaway Blue States,
475100886335230_479451812566804,https://www.facebook.com/groups/475100886335230/permalink/479451812566804/,11/10/2018 12:02:43 PM,0,1,0,LONG CORRUPT HISTORY SINCE 2003 SNIPES HAS BEEN ELECTION CHIEF. TRUE...GOVT WORKERS PROTECTED FROM FIRING...see comment #1,#Walkaway Blue States,
475100886335230_479367615908557,https://www.facebook.com/groups/475100886335230/permalink/479367615908557/,11/10/2018 8:53:50 AM,3,0,0,Why do Republicans have to quit voting on Nov.6th  but Democrats get to vote until they win??,#Walkaway Blue States,
475100886335230_479019849276667,https://www.facebook.com/groups/475100886335230/permalink/479019849276667/,11/9/2018 8:40:50 PM,2,0,0,,#Walkaway Blue States,
475100886335230_478798669298785,https://www.facebook.com/groups/475100886335230/permalink/478798669298785/,11/9/2018 11:23:39 AM,0,0,0,Since 2003 BRENDA SNIPES has been the elections commissioner  and their have been many questions about fraud since...she is a close ally of Hillary Clinton and Debbie Wasserman Schultz.  https://www.facebook.com/janet.klomburg/videos/2161740493844543/,#Walkaway Blue States,
475100886335230_478795472632438,https://www.facebook.com/groups/475100886335230/permalink/478795472632438/,11/9/2018 11:12:53 AM,0,0,0,GOV SCOTT  SUSPENDS DOZENS OF TRUCKS WITH LATE PROVISIONAL BALLOTS FROM BROWARD COUTYti which has decades of lawsuits of fraud against Election commissioner BRENDA SNIPES. ALSO HOME TO DEBBIE WASSERMAN SCHULTZ.  https://www.facebook.com/janet.klomburg/videos/2161664040518855/,#Walkaway Blue States,
475100886335230_478317799346872,https://www.facebook.com/groups/475100886335230/permalink/478317799346872/,11/8/2018 1:01:48 PM,4,4,0,UNDERSTANDING Q-ANON WILL SHOCK  BUT GIVE YOU HOPE...WATCH 1st Four VIDEOS  IN COMMENTS,#Walkaway Blue States,
475100886335230_478317282680257,https://www.facebook.com/groups/475100886335230/permalink/478317282680257/,11/8/2018 1:00:11 PM,6,0,0,You know  not one Republican is blocking traffic  crying in public  yelling at people in restaurants...    It's called adulthood.,#Walkaway Blue States,
475100886335230_477950049383647,https://www.facebook.com/groups/475100886335230/permalink/477950049383647/,11/7/2018 7:03:16 PM,3,0,0,CNN Jim Acosta refuses to give up MIC pushing away intern has had his pass revoked. Banned from White House!,#Walkaway Blue States,
475100886335230_477935536051765,https://www.facebook.com/groups/475100886335230/permalink/477935536051765/,11/7/2018 6:05:44 PM,0,0,0,VOTE RECOUNT   Florida is letting people bring in ballots up until 5 tomorrow!!! IS THIS TRUE??,#Walkaway Blue States,
475100886335230_477897312722254,https://www.facebook.com/groups/475100886335230/permalink/477897312722254/,11/7/2018 4:11:29 PM,2,1,0,DEM Juan Williams  disappointed they got PURPLE RAIN rather than BLUE WAVE,#Walkaway Blue States,
475100886335230_477881479390504,https://www.facebook.com/groups/475100886335230/permalink/477881479390504/,11/7/2018 3:14:51 PM,3,3,0,TEXAS WILL INVESTIGATE UNDERCOVER TAPES PROVING THAT THERE WAS VOTER FRAUD BY NON CITIZENS.  https://m.facebook.com/groups/260343124631207?view=permalink&id=290676061597913,#Walkaway Blue States,
475100886335230_475100893001896,https://www.facebook.com/groups/475100886335230/permalink/475100893001896/,11/2/2018 8:33:21 AM,0,0,0,,#Walkaway Blue States,
